WKU,Title,App_Date,Issue_Date,Inventor,Assignee,ICL_Class,References,Claims
040554813,"Two-stage process for manufacture of white oils",1976-07-23,1977-10-25,"Louis E. Kidwell, Jr.","Pennzoil Company",C10G 2302,RE27845;3392112;3915841,"What is claimed is:1. A method for the production of pharmaceutical grade white oils havingsufficient purity to pass the Hot Acid Carbonizable Substances Test andthe Ultraviolet Absorbance Test, which comprises the steps of subjecting alubricating oil feedstock having a viscosity ranging from about 60 toabout 600 SUS at 37.8.degree. C., to a first stage hydrogenation in thepresence of a first stage sulfur-resistant catalyst having a metal, metaloxide or metal sulfide from Group VI-B and a metal, metal oxide or metalsulfide from Group VIII of the Periodic System of the Elements, at atemperature in the range of about 300.degree. to about 400.degree. C. anda pressure of from 800-4,000 psig, to produce a first stage intermediateproduct having a viscosity reduced from the viscosity of the startingfeedstock, and then subjecting the first stage intermediate product to asecond stage hydrogenation in the presence of a second stage hydrogenationcatalyst consisting essentially of nickel on alumina, said catalyst havinga BET surface area in the range of 130 m.sup.2 /g to 190 m.sup.2 /g, at atemperature ranging from 225.degree. to 300.degree. C., and a pressureranging from 2,000-4,000 psig, to produce a colorless, odorless, white oilhaving a hot acid number of less than 16 on the Hellige Amber C ColorWheel and an ultraviolet absorbance value of less than 0.1.2. A method according to claim 1 wherein the lubricating oil feedstock is asolvent extracted lubricating oil having a viscosity range from 70 SUS at37.8.degree. C. to 500 SUS at 37.8.degree. C.3. A method according to claim 1 wherein said first stage catalyst isselected from the group consisting of cobalt molybdenum sulfide, nickelmolybdenum sulfide and nickel tungsten sulfide.4. A method according to claim 1 wherein said first stage catalyst iscontained on a porous carrier selected from the group consisting ofalumina, silica gels, synthetic silica, alumina composites, syntheticsilica magnesia composites, activated clays, and mixtures thereof.5. A method according to claim 1 wherein the space velocity for the firststage hydrogenation ranges from about 0.1 to 2.0 LHSV.6. A method according to claim 1 said second stage is 60% nickel depositedon gamma alumina.7. A method according to claim 1 wherein the space velocity in the secondhydrogenation stage ranges from about 0.1 to about 2.0.8. A method according to claim 1 wherein the feedstock has a viscosity ofabout 100 SUS at 37.8.degree. C.9. A method according to claim 1 wherein the feedstock has a viscosity ofabout 350 SUS at 37.8.degree. C.10. A method according to claim 1 wherein the feedstock has a viscosity ofabout 500 SUS at 37.8.degree. C."
040554821,"Hydrocracking process with rejuvenated catalyst",1975-07-01,1977-10-25,"Harry E. Robson","Exxon Research & Engineering Co.",C10G 1302;B01J 2912,3210267;3375065;3449070;3493490;3684738;3692692;3835028,"What is claimed is:1. A hydrocracking process which comprises contacting a hydrocarbonfeedstock in the presence of hydrogen at hydrocracking conditions oftemperature and pressure with a rejuvenated catalyst comprising asynthetic faujasite zeolite and a hydrogenation component, saidrejuvenated catalyst (1) having previously become at least partiallydeactivated after being used in a hydrocracking process including periodicregeneration by contact with an oxygen-containing gas at a temperaturewithin the range of 700.degree. to 1100.degree. F., and (2) having beenrejuvenated to at least substantially its original fresh activity by anaqueous treating process restricted to a pH less than about 7.0, saidcatalyst being rejuvenated by (a) treating said partially deactivatedcatalyst with an aqueous solution containing ions selected from the groupconsisting of hydrogen ions, hydrogen precursor ions and mixtures thereofso that the alkali metal content of the zeolite component is less than theamount of alkali metal originally present in said catalyst prior to saidtreatment with aqueous solution; (b) washing said catalyst subsequent tosaid contacting; and (c) calcining said washed catalyst at a temperaturewithin the range of about 50.degree. to 1000.degree. F.2. The process of claim 1 wherein said aqueous solution comprises ammoniumions.3. The process of claim 2 wherein said contacting of the partiallydeactivated catalyst is carried out at a pH of from about 4.5 to about6.5.4. The process of claim 3 wherein said solution comprises a solution ofammonium nitrate.5. The process of claim 4 wherein said metallic hydrogenation componentcomprises palladium.6. A hydrocracking process which comprises contacting a hydrocarbonfeedstock in the presence of hydrogen at hydrocracking conditions oftemperature and pressure with a rejuvenated catalyst comprising asynthetic faujasite zeolite and a hydrogenation component, saidrejuvenated catalyst (1) having previously become at least partiallydeactivated after being used in a hydrocracking process including periodicregeneration by contact with an oxygen-containing gas at a temperaturewithin the range of 700.degree. to 1100.degree. F., and (2) having beenrejuvenated to greater than its original fresh activity by an aqueoustreating process restricted to a pH less than about 7.0, said catalystbeing rejuvenated by (a) treating said partially deactivated catalyst withan aqueous solution containing ions selected from the group consisting ofhydrogen ions, hydrogen precursor ions and mixtures thereof, to reduce thealkali metal content of said catalyst by at least about 30%; (b) washingsaid catalyst subsequent to said contacting; and (c) calcining said washedcatalyst at a temperature within the range of about 50.degree. to1000.degree. F.7. The process of claim 6 wherein said solution comprises ammonium ions.8. The process of claim 7 wherein said contacting of the partiallydeactivated catalyst is carried out at a pH of about 4.5 to about 6.5.9. The process of claim 8 wherein said solution comprises a solution ofammonium nitrate.10. The process of claim 9 wherein said metallic hydrogenation componentcomprises palladium."
040554830,"Hydrorefining of heavy oil with hydrogen and aluminum alkyl compound",1976-08-02,1977-10-25,"Joseph K. Mertzweiller;Roby Bearden, Jr.","Exxon Research & Engineering Co.",C10G 2302,3558474;3645912;3657111,"What is claimed is:1. A process for hydrorefining a heavy hydrocarbonaceous oil containingmetal compounds naturally occurring in said oil, which comprises,contacting said heavy oil, in a hydrorefining zone, with hydrogen and analuminum alkyl compound, at hydrorefining conditions, including atemperature ranging from about 500.degree. to about 1500.degree. F. and apressure ranging from about 500 to about 3000 psig.2. The process of claim 1 wherein said heavy hydrocarbonaceous oil containsat least 1 weight percent sulfur.3. The process of claim 1 wherein said heavy hydrocarbonaceous oil containssulfur and wherein said hydrorefining process is conducted at atemperature ranging from about 650.degree. to about 750.degree. F and ahydrogen partial pressure ranging from about 500 to about 1500 psig.4. The process of claim 1 wherein said hydrorefining process is conductedat a temperature ranging from about 750.degree. to about 1000.degree. Fand a hydrogen partial pressure ranging from about 1500 to about 3000psig.5. The process of claim 1 wherein the mole ratio of said aluminum alkylcompound to the total moles of said metal compounds, calculated as themetal, ranges from about 1:1 to 100:1.6. The process of claim 1 wherein the mole ratio of said aluminum alkylcompound to the total moles of said metal compounds, calculated as themetal, ranges from about 2:1 to about 50:1.7. The process of claim 1 wherein the alkyl constituent of said aluminumalkyl compound contains from about 1 to about 18 carbon atoms.8. The process of claim 1 wherein the total concentration of said metalcompounds, calculated as the metal based on the oil, ranges from about0.005 weight percent to about 40 weight percent.9. The process of claim 1 wherein the total concentration of said metalcompounds calculated as the metal based on the oil, ranges from about 0.01to about 5 weight percent.10. The process of claim 1 wherein the total concentration of said metalcompounds in said oil ranges from about 0.05 to 1 weight percent,calculated as the metal based on said oil.11. The process of claim 1 wherein vanadyl phthalocyanine is added to saidheavy oil.12. A process for hydrorefining a heavy hydrocarbonaceous oil containing atleast 1 weight percent sulfur and naturally occurring metal compounds,said metal compounds, said metal compounds comprising at least one metalselected from the group consisting of Groups IB, IVB, VB, VIB, VIIB, VIIIand mixtures thereof of the Periodic Table of Elements, which comprises,contacting, in a hydrorefining zone, said heavy oil with hydrogen and analuminum alkyl compound, the molar ratio of said aluminum alkyl compoundto said metal compounds, claculated as the metal, ranging from about 1:1to about 100:1, at hydrorefining conditions, including a temperatureranging from about 500.degree. to 1500.degree. F. and a pressure rangingfrom about 500 to about 3000 psig."
040554848,"Elutriation in a fluid coking process",1976-05-14,1977-10-25,"Don E. Blaser;Byron V. Molstedt","Exxon Research & Engineering Co.",C10G  932,2734853;2906703;3661543;3752658;3853744,"What is claimed is:1. In an integrated coking and gasification process which comprises thesteps of:a. reacting a carbonaceous material having a Conradson carbon content of atleast 5 weight percent in a coking zone containing a bed of fluidizedsolids maintained under fluid coking conditions to form coke, said cokedepositing on said fluidized solids;b. introducing a portion of said solids with the coke deposition thereoninto a heating vessel comprising an elongated lower portion and an upperenlarged portion containing a fluidized bed of solids maintained at agreater temperature than the temperature of said coking zone, to heat saidportion of solids;c. recycling a first portion of heated solids from said heating vessel tosaid coking zone;d. introducing a second portion of heated solids from said heating vesselto a fluidized bed gasification zone;e. reacting said second portion of heated solids in said gasification zonewith steam and an oxygen-containing gas to produce a hydrogen-containinggaseous stream,f. removing said hydrogen-containing gaseous stream including entrainedsolids from said gasification zone;g. adding a portion of solids to said hydrogen-containing gas of step (f),the improvement which comprises:h. introducing into said lower elongated portion the solids-containinggaseous stream resulting from step (g), said gaseous stream beingintroduced as a relatively high velocity gaseous stream through a conduithaving an outlet of smaller internal diameter than the internal diameterof said elongated lower portion;i. reducing the velocity of said gaseous stream by upwardly flowing saidstream from said outlet to said upper portion of said heating vessel,whereby the larger particles of the solids are selectively removed bygravitational forces from said gaseous stream and form a dense bed belowsaid outlet of said gaseous stream in said lower heating vessel portion;j. maintaining the bed in said lower heater portion fluidized by passage ofa fluidizing gas therethrough, andk. continuously re-entraining at least a portion of the solids from saidlower heater bed into said gaseous stream.2. The process of claim 1 wherein the inlet velocity of saidsolids-containing stream into said elongated lower portion of the heatingvessel ranges from 30 to 80 feet per second.3. The process of claim 1 wherein the solids in said gaseous stream arefluid coke particles and wherein the gaseous stream of step (i) flowsupwardly at a velocity ranging from about 5 to 25 feet per second.4. The process of claim 1 wherein the added portion of solids of step (g)is a portion of solids removed from said coking zone.5. The process of claim 1 wherein said added portion of solids of step (g)is a portion of solids removed from the fluidized bed of solids positionedin the upper enlarged portion of the heating vessel.6. The process of claim 1 wherein said added portion of solids of step (g)is colder than the hydrogen-containing gas to which it is added, therebyquenching said gas."
040554856,"Method for improving clay brightness utilizing magnetic separation",1976-07-28,1977-10-25,"Alan J. Nott","Anglo-American Clays Corporation",B03B  100,2990958;3462013;3974067,"I claim:1. A method for brightening a kaolin clay comprising:forming an aqueous dispersion of said clay and blunging and conditioningsaid dispersion to dissipate at least 10 hp/hrs of energy per ton ofsolids, at least said conditioning step being conducted in the presence ofa fatty acid collector agent;subjecting the resultant blunged and conditioned slurry to a frothflotation treatment to remove titaniferrous impurities; andsubjecting the product from said froth flotation treatment to a wetmagnetic separation to further increase the brightness of said clay byremoval of discoloring contaminants in addition to said titaniferrousimpurities, by passing said product through a slurry-perviousferromagnetic matrix positioned in a high intensity magnetic field, theretention time in said field being at least 15 seconds, and the said fieldbeing maintained at an average field intensity of from 7 to 22 kg.2. A method in accordance with claim 1, wherein said collector agent isaliphatically unsaturated.3. A method in accordance with claim 1, wherein said collector agentcomprises linoleic acid.4. A method in accordance with claim 1, wherein at least 25 hp/hrs of saidenergy are dissipated during said blunging and conditioning step.5. A method in accordance with claim 4, wherein said collector agent isadded in concentrations of from about 2 to 7 lbs/ton solids in saidslurry.6. A method in accordance with claim 1, wherein said blunging andconditioning steps are conducted while said slurry includes from about 35to 60% solids content.7. A method in accordance with claim 6, wherein said blunging andconditioning steps are carried on simultaneously.8. A method in accordance with claim 1, wherein said blunging andconditioning step is conducted by agitating said dispersion under alkalineconditions in the presence of said collector agent and of sodium silicateas a dispersant.9. A method in accordance with claim 8, wherein said sodium silicate ispresent in quantities of from about 1/2 to 16 lb/ton of clay.10. A method in accordance with claim 1, wherein said matrix comprisessteel wool."
040554864,"Method and apparatus for handling solid fluidized particles",1976-07-30,1977-10-25,"Charles K. Choi;Joseph P. Tassoney","Occidental Petroleum Corporation",B07B  902,2754966;2779719;2929774;3206392;3677715;3702516;3817872;3849899,"What is claimed is:1. Apparatus for handling solid fluidized particles, the apparatuscomprising:a source of fluid and entrained particles including fines;a particle storage vessel having an outlet near its bottom;a particle separator having"
040554872,"Drum-type sand classifier",1977-01-17,1977-10-25,"Takuo Moori","Akae Kikai Kogyo Co., Ltd.",B03B  556,758565;1917300;2099133;2119414;3002623;3815737,"What we claim is:1. A wet-type sand classifier comprising:a. a rotary drum which has a front outlet at its front end and a rearoutlet at its rear end,b. a feeding means for feeding muddy water containing sand into said drum,said feeding means being enclosed by said drum and disposed concentricallywithin said drum, and attached to said drum for rotation with said drum,c. a classifying means for causing sand which is contained in said muddywater to settle onto the bottom of said drum and transferring said settledsand towards the rear end of said drum, said classifying means beingdisposed on the interior surface of said drum and covering the entirelength of said drum, said classifying means comprising a plurality ofhelicoid blades of the same pitch which are fixedly secured to the innerwall of said drum at regular intervals, said helicoid blades being of aheight which gradually increases toward the rear end of said drum, and aplurality of paddles radially disposed around the inner periphery of saiddrum at the rear end of said drum, each of said paddles having a number ofapertures on the entire surface thereof for separating the water from thesand before the sand is discharged from the classifier, andd. a discharging means for expelling said transferred sand from the rearoutlet of said drum, said discharging means being disposed at the rear endof said drum and attached to said drum for rotation with said drum,whereby substantially water-free classified sand of a desired size rangeis produced by the rotation of said drum with minimum wear of theclassifier due to friction from the sand.2. A wet-type sand classfier according to claim 1, wherein said dischargingmeans comprises a cone-shaped member having an exterior inclined surface,and a plurality of partitions fixedly secured to said inclined surface.3. A wet-type sand classifier according to claim 1, wherein said feedingmeans comprises a feed pipe which extends from the front end to the rearend of the drum and which has a diameter that gradually and continuouslyincreases toward the rear end and which also has a number of apertureslocated at the rear end.4. A wet-type sand classifier accoring to claim 3, wherein the rear end ofsaid pipe is made of expanded metal mesh, the mesh providing theapertures.5. A wet-type sand classifier according to claim 1, wherein saidclassifying means further comrises a plurality of baffle plates secured tothe respective sides of said helicoid blades.6. A wet-type sand classifier according to claim 5, wherein saidclassifying means further comprises a plurality of blockade plates, eachof said blockade plates being removably mounted between every two of saidhelicoid blades."
040554880,"Wood cleaning and separating apparatus",1976-05-28,1977-10-25,"Joseph J. Siri;John P. Knapp","Siri Systems, Inc.",B03B  528,2486682;2603352;2713945;3294491;3944086,"What is claimed is:1. In a separator,a tank open at the top and containing liquid of a predetermined specificgravity,carriage means movable back and forth along said tank,agitator means carried by said carriage means, said agitator means beingdisposed to contact the upper portion of said liquid in said tank forbreaking up and washing a floating pile of relatively heterogeneousfloatable and sinkable components,reversible drive means for driving said carriage means,resistance responsive means for reversing said reversible drive means whensaid carriage means encounters a predetermined minimum resistance tomovement along said tank, andconveyor means for removing the floatable components from said tank.2. The separator of claim 1 including a pair of rails at the top of thetank forming a track,the carriage means including rollers supported by the rails and reversibledrive means for rotating the rollers.3. The separator of claim 2 including hydraulic drive means and a largehydraulic reservoir providing ballast.4. The separator of claim 2 wherein the carriage includs a pair of sideframe members and overhead crossbeam means connecting the side framemembers,the agitator means comprising a paddle wheel and means journaling thepaddle wheel and mounted on the side frame members.5. The separator of claim 4 including a drive shaft extending along thecrossbeam means, and a pair of chain-and-sprocket drives carried by theside frame members and driven by the drive shaft and driving the rollers.6. The separator of claim 5 wherein the agitator means comprises a paddlewheel and including a drive motor carried by the carriage and adapted torotate the paddle wheel in a direction moving the upper portion of theliquid toward one end of the tank.7. The separator of claim 1 wherein the carriage means includes a pair ofside members each comprising a vertical side plate, a bottom beam memberand a pair of angular, upwardly and inwardly sloping post members,the carriage means also including crossbeam means joining the upperportions of the side members.8. The separator of claim 7 wherein the crossbeam means includes ballasttank means.9. The separator of claim 1 wherein the agitator means includes a paddlewheel only partially immersed in the liquid and including means forrotating the paddle wheel in a direction causing a flow of the liquidtoward one end of the tank,the conveyor means being located at said one end of the tank.10. The separator of claim 9 including second conveyor means for removingsinkable components from the tank and discharging the sinkable componentsat the opposite end of the tank.11. The separator of claim 10 wherein the second conveyor means include anendless member having an upper flight extending through and along the tankand a lower flight outside the tank and extending along and under thetank.12. The separator of claim 9 including drive means for driving the carriagemeans toward said one end of the tank.13. The separator of claim 12 wherein the drive means is reversible."
040554899,"Magnetic separator for solid waste",1975-07-21,1977-10-25,"Warren G. Soley","Magnetics International, Inc.",B03C  116,404333;698311;723362;1576690;1889349;2470889;2591122;2692678;2844251;3489281;3935947;3985647,"I claim:1. A magnetic separator for extracting magnetic material from a mixture ofmagnetic and non-magnetic material comprising:a non-magnetic material discharge zone;a magnetic material discharge zone spaced from said non-magnetic dischargezone;a plurality of magnets generating a series of longitudinally adjacent rowsof magnetic fields, each row in said series being generated by at leastone magnet, each of said magnets having a core towards which said magneticmaterial is attracted;means for supplying said mixture at a position within the first row ofmagnetic fields in said series whereby said magnetic material within saidmixture is attracted by the magnetic fields of said first row;at least one of said magnets having a core disposed along a longitudinalaxis spanning substantially between said supply means and said magneticmaterial discharge zone, the remainder of said magnets having cores spacedlaterally of said longitudinal axis, each of said cores defining a path ofa width equal to the width of the core, none of the paths generated by atleast one row of magnets in said series passing through a core in each rowof said series; andmeans extending between longitudinally adjacent rows of magnetic fields fortransporting said magnetic material from one row of magnetic fields insaid series to the next row of magnetic fields in said series, saidtransporting means being situated intermediate said magnetic material andsaid magnets so that said magnetic material is attracted to and held incontact with said transporting means, said transporting means alsotransporting said magnetic material from the last magnetic field in saidseries to said magnetic material discharge zone, said magnetic fieldsbeing of such strength and said transporting means being so disposedrelative to said magnetic fields whereby said magnetic material isagitatedly transported longitudinally and laterally from said first row ofmagnetic fields to said magnetic material discharge zone so that saidnon-magnetic material entrapped in said magnetic material is discarded insaid non-magnetic material discharge zone and said magnetic material isreleased in said magnetic material discharge zone free of non-magneticmaterial.2. The magnetic separator of claim 1 wherein each of said magnets spacedlaterally of said axis has a corresponding magnet disposed on the oppositeside of said longitudinal axis.3. The magnetic separator of claim 2 wherein said corresponding magnets aresubstantially identical.4. The magnetic separator of claim 1 wherein the first row in said seriesis generated by a single circular magnet, said first row is longitudinallyfollowed by a row of laterally adjacent fields generated by a pair ofcircular magnets, and the last row in said series is generated by asingle, substantially rectangular magnet.5. The magnetic separator of claim 4 wherein said transporting means is acontinuous belt having an upper and a lower run, said lower run spanningbetween said supply means and said magnetic discharge zone, said magnetsbeing disposed between said upper and lower runs, said magnetic materialbeing suspended underneath the lower run by the action of said magneticfields, said magnetic fields being contiguous so that said magneticmaterial is transported within a magnetic field until released in saidmagnetic material discharge zone.6. The magnetic separator of claim 1 wherein said transporting means is acontinuous belt having an upper and a lower run, said lower run spanningbetween said supply means and said magnetic material discharge zone, saidmagnets being disposed between said upper and lower runs, said magneticmaterial being suspended underneath the lower run by the action of saidmagnetic fields, said magnetic fields being contiguous so that saidmagnetic material is transported within a magnetic field until released insaid magnetic material discharge zone.7. A magnetic separator for extracting magnetic material from a mixture ofmagnetic and non-magnetic material comprising:a non-magnetic material discharge zone;a magnetic material discharge zone spaced from said non-magnetic dischargezone;a plurality of magnets generating a series of longitudinally adjacent rowsof magnetic fields, each row in said series being generated by at leastone magnet, each of said magnets having a core towards which said magneticmaterial is attracted;means for supplying said mixture at a position within the first row ofmagnetic fields in said series whereby said magnetic material within saidmixture is attracted by the magnetic fields of said first row;a portion of said magnets having cores disposed along a longitudinal axisspanning substantially between said supply means and said magneticmaterial discharge zone, the remainder of said magnets having cores spacedlaterally of said longitudinal axis, each of said cores defining a path ofequal width thereto extending longitudinally through said series ofmagnetic fields, none of the paths generated by at least one row ofmagnets in said series passing through a core in each row of said series;andmeans extending between longitudinally adjacent rows of magnetic fields fortransporting said magnetic material from one row of magnetic fields insaid series to the next row of magnetic fields in said series, saidtransporting means being comprised of a series of drums, each of saiddrums having a rotating surface and having interior portions adapted toreceive at least one of said magnets, the first drum in said series havingat least one associated magnet generating a magnetic field acting on aportion of said supply means, each of the remaining drums in said serieshaving at least one associated magnet generating a magnetic field actingon a portion of the surface of the preceding drum in said series, each ofsaid magnets thereby causing magnetic material to be drawn to and heldagainst the surface of its associated drum, said drums also transportingsaid magnetic material from the last magnetic field in said series to saidmagnetic material discharge zone, said magnetic fields being of suchstrength and said drums being so disposed relative to said magnetic fieldswhereby said magnetic material is agitatedly transported longitudinallyand laterally from said first row of magnetic fields to said magneticdischarge zone so that said non-magnetic material entrapped in saidmagnetic material is discarded in said non-magnetic material dischargezone and said magnetic material is released in said magnetic materialdischarge zone free of non-magnetic material.8. The magnetic separator of claim 7 wherein said longitudinal axis isinclined relative to horizontal, said series of drums being disposedlaterally across said longitudinal axis so that said first drum islowermost and the remainder of said drums are positioned thereabove, saidsupply means being positioned below said first drum.9. The magnetic separator of claim 8 wherein said magnets are positioned ineach of said drums so that said magnetic material is attracted to saidsurface on a lower portion of its associated drum, the rotation of saiddrum causing said magnetic material to be transported along said surfaceto an upper portion of said drum, said magnetic material thereat beingattracted to the succeeding drum in said series, the rotation of the lastdrum in said series causing said magnetic material to be released intosaid magnetic material discharge zone.10. The magnetic separator of claim 7 wherein said series of drums isdisposed so that material discarded after being attracted to said drums isreturned to a position on said supplying means whereby it is redeliveredto a position within the magnetic field associated with said first drum.11. The magnetic separator of claim 7 wherein at least two of said drumshave a single magnet disposed along said longitudinal axis.12. The magnetic separator of claim 7 wherein at least one of said drumshas a plurality of magnets, said plurality of magnets being disposedlaterally on either side of said longitudinal axis.13. The magnetic separator of claim 12 wherein said plurality of magnets isa pair of magnets disposed on either side of said longitudinal axis.14. A magnetic separator for extracting magnetic material from a mixture ofmagnetic and non-magnetic material comprising:a non-magnetic material discharge zone;a magnetic material discharge zone spaced from said non-magnetic materialdischarge zone;a plurality of magnets, each magnet having a core towards which saidmagnetic material is attracted;a series of drums, each of said drums having a rotating surface and havingan interior portion receiving at least one of said magnets, each of saidmagnets generating an associated magnetic field extending beyond thesurface of said drum, said magnetic fields generally defining alongitudinal series of magnetic fields, each core defining a path of equalwidth thereto extending longitudinally through said series of magneticfields, none of the paths generated by at least one row of magnets in saidseries passing through a core in each element of said series;means for supplying said mixture at a position within a magnetic fieldassociated with the first drum in said series so that said magneticmaterial and some entrapped non-magnetic material within said mixture isattracted to and held against the surface of said first drum, thenon-entrapped non-magnetic material thereafter being transported to saidnon-magnetic material discharge zone; andeach of the succeeding drums in said series situated so that its associatedmagnetic field acts on a portion of the surface of the preceding drum, therotation of each of the preceding drums in said series causing magneticmaterial held against its surface to be transported into the magneticfield of the succeeding drum in said series so that said magnetic materialis attracted to and held against the surface of the succeeding drum insaid series, the rotation of the last drum in said series transportingsaid magnetic material to said magnetic material discharge zone, wherebymagnetic material is agitatedly transported longitudinally and laterallyfrom said supplying means to said magnetic material discharge zone.15. The magnetic separator of claim 14 wherein at least one of the drums insaid series has more than one magnet.16. The magnetic separator of claim 15 wherein at least one of the drums insaid series has a pair of magnets.17. The magnetic separator of claim 16 wherein at least two of the drums insaid series have a single magnet.18. The magnetic separator of claim 17 wherein said single magnets aredisposed along a longitudinal axis extending substantially between saidsupplying means and said magnetic material discharge zone.19. The magnetic separator of claim 18 wherein the magnets of said pair ofmagnets are oppositely disposed laterally of said longitudinal axis.20. The magnetic separator of claim 14 wherein said series of drums aredisposed relative to said supply means so that material initiallyattracted to said drums and discarded before being transported to saidmagnetic material discharge zone is returned to said supply means and isthereafter returned to a position within the magnetic field associatedwith said first drum.21. The magnetic separator of claim 20 wherein said supply means issituated below said series of drums.22. The magnetic separator of claim 21 wherein said series of drums are ina substantially linear arrangement along a line inclined relative to thehorizontal, said series of drums being situated so that said mixture isbeing delivered in one direction and said magnetic material is transportedin a substantially opposite direction.23. The magnetic separator of claim 22 wherein said supply means is aconveyor."
040554902,"Activated sludge process",1976-06-17,1977-10-25,"Tsuneo Hasegawa;Seitaro Hasegawa","Seisuikogyo Co., Ltd.",C02C  510,3617551;3779906,"What is claimed is:1. An activated sludge process for treating waste water, said processemploying an aeration tank having at its upper end a narrowed dischargeconduit of smaller transverse cross-sectional area than the transversecross-sectional area of the main body of said aeration tank, whichcomprises the steps of: feeding waste water into said aeration tank andflowing an oxygen-containing gas upwardly through said waste water in saidaeration tank and thence through said discharge conduit thereby aeratingand agitating said waste water in the presence of a multitude of smallspongy pieces, said spongy pieces being in a free flowing state suspendedin the waste water in said aeration tank and having activated sludgeadhering to the surfaces thereof, said spongy pieces retaining saidactivated sludge thereon in a condition effective to cause said wastewater to be purified by said activated sludge under aerated conditions,the flow of said gas into said discharge conduit generating an air lifteffect for moving waste water and spongy pieces from the top of saidaeration tank upwardly into said discharge conduit;intermittently or continuously discharging from said aeration tank aportion of the contents of said aeration tank comprising a mixture of saidspongy pieces and treated waste water, said portion being dischargedthrough said discharge conduit by the air lift effect;feeding the spongy pieces discharged from said aeration tank into a headtank having pressing rolls located therein and containing the waste waterthat is to be fed into said aeration tank, and pressing the spngy piecesthereby removing a part of the sludge that is adhered thereto and ispresent in the interior thereof and then discontinuing the pressingwhereby to restore the spongy pieces to a state in which they are capableof supporting treatment of waste water under aerated activated sludgeconditions without proliferation of anaerobic bacteria in the interiorsthereof;and then returning the thus-treated spongy pieces into said aeration tank.2. A process according to claim 1, wherein the pressing of the spongypieces discharged from the aeration tank is performed by pressing saidspongy pieces in air so as to permit said spongy pieces to absorb air.3. A process according to claim 1, wherein the pressing of the spongypieces discharged from the aeration tank is performed by pressing saidspongy pieces in water so as to permit said spongy pieces to absorb water.4. A process according to claim 1, wherein the pressing of the spongypieces discharged from the aeration tank is performed by pressing saidspongy pieces in air while pouring water thereon.5. A process according to claim 1 in which the treated waste water andspongy pieces that have been discharged from said aeration tank are fedonto a conveyor and thereon separating the treated waste water from thespongy pieces; feeding the separated treated waste water into the lowerend of a settling tank and removing treated waste water from the upper endof said settling tank and removing precipitated solids from the lower endof said settling tank; feeding the spongy pieces from said conveyorbetween a pair of pressing rolls in an ambient air atmosphere in said headtank whereby to squeeze and remove a part of the sludge therefrom and topermit fresh air to enter the interiors of the spongy pieces; and thenreturning the spongy pieces to said aeration tank.6. A process as claimed in claim 5 in which said spongy pieces are fed fromsaid conveyor into the upper end of said head tank having said pair ofpressing rolls located in the upper end thereof, feeding fresh waste waterto be treated into the upper end of said head tank and feeding said freshwaste water and spongy pieces from the lower end of said head tank intothe lower end of said aeration tank.7. A process as claimed in claim 6 in which said head tank has disposedtherein a second pair of pressing rolls located below said first-mentionedpair of pressing rolls so that the spongy pieces pass between the rolls ofthe two pairs in series and including the step of maintaining the level ofthe fresh waste water in said head tank between a lower level below saidsecond pair of pressing rolls and an upper level located between saidfirst-mentioned pair and said second pair of pressing rolls."
