WKU,Title,App_Date,Issue_Date,Inventor,Assignee,ICL_Class,References,Claims
040602532,"Method and apparatus for skateboard suspension system",1976-03-08,1977-11-29,"Eric W. Oldendorf","",A63C 1700,240800;289099;1510585;2330147;2510722;3235282;3331612;3565454,"Having described my invention I now claim:1. In a skateboard having a board and front and rear truck assemblies forsupporting the board, each truck assembly having wheels rotatably mountedon an axle which is pivotally mounted at a pivot angle to a mountingbracket, the improvement comprising:angle pad means for being removably sandwiched between the truck assembliesand the board for supporting said board on said truck assemblies,and said pad means comprising an individual pad for each truck assembly,each of said pads having interface angles respectively with the truckassemblies and board for altering the effective pivot angle of the truckassemblies between the board and the wheels.2. In a skateboard as claimed in claim 1, wherein:each of said pads having an upper surface and a lower inclined surface,and said upper surface abutting against the lower surface of the board andthe lower surface resting against a flat upper surface of the truckassembly for supporting the board on the truck assembly.3. In a skateboard as claimed in claim 2, wherein:the lower surface of the front and rear pads being inclined upwardlytowards the respective front and rear ends of the board, therebyincreasing the pivot angle of the front and rear truck assemblies relativeto the board for moving the wheels in a pivoted turn to a greater amountwith corresponding tilting of the board.4. In a skateboard as claimed in claim 2, wherein:the lower surface of the front and rear pads being inclined upwardlytowards the front of the board, thereby increasing the pivot angle of thefront truck assembly and decreasing the pivot angle of the rear truckassembly relative to the board for moving the front wheels in a pivotedturn a greater amount for a corresponding tilt of the board while the rearwheels move a lesser amount increasing the stability of movement of theskateboard at higher speeds.5. In a skateboard as claimed in claim 2, wherein:the lower surface of the front and rear pads being inclined upwardly towardthe center of the board, thereby decreasing the pivot angle of the fronttruck assembly and decreasing the pivot angle of the rear truck assemblyincreasing the amount of wheel turn of the rear wheels and decreasing theamount of wheel turn for the forward wheels with a corresponding tiltingof the board.6. In a skateboard as claimed in claim 2, wherein:the lower surface of the front and rear pads being inclined upwardly towardthe front of the board, with the rear pad having a larger angle than thefront pad, whereby the effective pivot angle for the rear truck assemblybetween the board and wheels is larger than for the front truck assembly.7. In a skateboard construction as claimed in claim 2 wherein:each of said pads having a substantially rectangular shape.8. In a skateboard as claimed in claim 1 wherein:each of said pads being made of a hard resilient material.9. The method of changing respective turn angles of the front and rearwheels on a skateboard having a board and truck assembly with wheels and apivot axis defining turn angles for the front and rear wheels, comprisingthe steps of:selecting a pair of wedge shaped, angle pads having top and bottomsubstantially flat surfaces that lie in intersecting planes,and mounting one of said pads between each of the front and rear truckassemblies and the board for supporting the board on said pads on saidtruck assemblies,wherein the step of selecting said pads include selecting pads with anglesfor altering the effective pivot angle of the truck assemblies between theboard and the wheels."
040602540,"Implement re-alignment hitch",1976-01-12,1977-11-29,"Arnold E. Ernst","",B60D  114,1951376;2698563,"I claim:1. Apparatus for maintaining an implement having a tool bar in a controlledposition behind a prime mover having a conventional three-point hitcharrangement with a draw bar including an upper arm and a pair of lowerlift arms, the upper arm pivotally connected to a mounting device securedto a tool bar, said apparatus comprising:a pair of rock arm means, each of which includes an upright plate, eachplate adapted to be connected at its lower end to a respective lower liftarm, said rock arm means being mounted for movement transverse of the toolbar;a pair of bracket devices, each bracket device secured to the tool bar in aspaced relationship thereon;means rotatably connecting each bracket device to a respective plate at apoint on said plate intermediate the ends thereof; andmeans for moving said plates simultaneously including a fluid operatedpiston and cylinder device, one end of which is pivotally connected to thetool bar and the other end of which is operatively connected to saidplates at their upper ends, said plates moved normally in a vertical planeabout their lower ends, whereby said plates above their lower ends move ina direction normal to the direction of movement of the prime mover.2. Apparatus as defined in claim 1 wherein each of said rock arm meansfurther includes a sleeve and a connecting rod, said sleeve fastened tothe bottom end of said plate and rotatably receiving said rod therein,said rod adapted to be pivotally connected to a lower lift arm, saidsleeve and said rod extended in the direction of travel of the primemover.3. Apparatus as defined in claim 2 and further including bracket connectionmeans, including a second sleeve and a second rod, said second rod securedto said plate and rotatably extended into said second sleeve, said secondrod and second sleeve extended in the direction of travel of the primemover and said second rod positioned on said plate above said firstsleeve.4. Apparatus as defined in claim 3 wherein said plate moving means includea connecting rod pivotally connected to and extended between each of saidplates, said connecting rod connected to said plates at positions thereonand spaced equally above said second rods.5. Apparatus as defined in claim 1 wherein said bracket connection meansincludes a second sleeve and a second rod, said second rod secured to saidplate and rotatably extended into said second sleeve, said second rod andsecond sleeve extended in the direction of travel of the prime mover.6. Apparatus as defined in claim 5 wherein said second rod in positioned onsaid plate above said first sleeve.7. Apparatus as defined in claim 6 wherein said plate moving means includesa connecting rod pivotally connected to and extended between each of saidplates.8. Apparatus as defined in claim 6 wherein said connecting rod is connectedto said plates and positioned thereon spaced equally above said secondrods."
040602559,"Wide range bumper mounted hitch",1976-03-16,1977-11-29,"Benjamin G. Zimmerman","Dennis Wettstein",B60D  100,2386195;3147027,"What is claimed as new is as follows:1. In combination, an elongated horizontal base member for mounting intransverse position on one end of a towing vehicle, a pair of horizontalsupport arms, one pair of corresponding ends of said support arms and saidbase member including coacting support means supporting said one pair ofends on said base member, at points spaced therealong, for shifting alongsaid base member and horizontal swinging of said arms relative to saidbase member about upstanding axes shiftable along said base member withsaid one pair of arm ends between first outwardly convergent positions andsecond substantially aligned positions generally paralleling said basemember with said one pair of arm ends disposed remote from each other andthe other pair of arm ends disposed adjacent each other, said coactingsupport means including means supporting said support arms from saidelongated base member against angular displacement of said arms about saidbase member during sliding and horizontal swinging movement of saidsupport arms relative to said base member, and a hitch member to whichsaid other pair of arm ends are pivotally secured, said hitch member andsaid base member including lock means operative to releasably lock saidhitch member in position relative to said base member when said arms aredisposed in said second positions thereof.2. The combination of claim 1 wherein said hitch means includes ahorizontally disposed short elongated member to whose opposite endportions said other pair of ends of said support arms are pivotallysecured in horizontally spaced apart relation and including an elongatedhorizontal hitch element disposed at generally right angles relative tosaid short elongated member.3. In combination, an elongated horizontal base member for mounting intransverse position on one end of a towing vehicle, a pair of horizontalsupport arms having one pair of corresponding ends on said base member, atpoints spaced therealong, for shifting along said base member andhorizontal swinging relative to said base member about upstanding axesshiftable along said base member with said one pair of arm ends betweenfirst outwardly convergent positions and second substantially alignedpositions generally paralleling said base member with said one pair of armends disposed remote from each other and the other pair of arm endsdisposed adjacent each other, and a hitch member to which said pair of armends are pivotally secured, said hitch member and said base memberincluding coacting lock means operative to releasably lock said hitchmember in position relative to said base member when said arms aredisposed in said second positions thereof, said base member and armsincluding deactivatable means operative, when activated, to limit shiftingmovement of said one pair of ends of said arms along said base membertoward the corresponding ends thereof when said arms are in said firstposition, and operable to prevent shifting of said one pair of arm endsalong said base member when said arms are in said second positions, saiddeactivatable means comprising a pair of abutment arms pivotally supportedat one pair of ends thereof from the opposite end portions of said basemember for horizontal swinging between open positions with the other pairof ends of said abutment arms projecting outwardly of said base member andclosed generally aligned positions with said other pair of ends of saidabutment arms swung inwardly toward said base member and toward eachother, said other pair of ends of said abutment arms, when the latter arein said closed positions being abuttable by said one pair of ends of saidsupport arms to limit shifting of the latter toward the corresponding endsof said support member.4. The combination of claim 3 wherein said other pair of ends of saidabutment arms and said one pair of ends of said support arms includecoacting means, when said abutment arms are in said closed positions andsaid support arms are in said second positions, retaining said abutmentarms in said closed positions thereof.5. The combination of claim 4 including means yieldingly biasing saidabutment arms toward their closed positions.6. An improved tow bar for vehicles comprising, in combination:a. a horizontal base member with an inside and an outside, said outsideincluding an elongated horizontal channel;b. means for attaching the base member to a vehicle;c. first and second horizontal pivot arms, each arm having an outside endand an inside end, said arms slidably and pivotally mounted at theiroutside ends in the channel;d. hitch means pivotally connected to the inside ends of the pivot arms;e. releasable latch means in the base member for engaging and holding thehitch means in fixed position relative to the channel; andf. abutment means at the opposite ends of the channel to maintain theslidable pivot arms and hitch means in the channel.7. In combination, an elongated horizontal channel member including an openouter side and an inner side, means for attaching said channel member to avehicle, a collapsible tow bar structure including first and secondsupport arms, mounting means pivotally and slidably mounting one pair ofcorresponding ends of said arms in said channel member for horizontalswinging of the other pair of arm ends relative to said channel member andsliding movement of said one pair of ends of said arms along said channelmember, means pivotally connecting the other pair of arm ends, hitch meansand first latch means carried by said tow bar structure adjacent saidother pair of arm ends, said arms being substantially completelyreceivable within said channel member in stored positions thereingenerally paralleling said channel member and said arms being slidable andhorizontally swingable relative to said channel member with said otherpair of ends of said arms displaced outwardly through the open side ofsaid channel member and outwardly converging therefrom, said channelmember including second latch means, said first and second latch meansbeing operable, when said arms in said stored positions, to releasablylatch said arms in said stored position against swinging movement of theother pair of arm ends outwardly through the open outer side of saidchannel member.8. The combination of claim 7 wherein said mounting means includes meansmounting said one pair of ends of said arms from said channel memberagainst angular displacement of said arms relative to said channel memberabout an axis generally paralleling said channel member throughouthorizontal swinging and sliding of said support arms relative to saidchannel member."
040602567,"Device for connecting a skier s leg to a ski",1975-11-28,1977-11-29,"Andre Marcel Collombin;Georges Pierre Joseph Salomon","Ets. Francois Salomon et Fils S.A.",A63C  908,3619914;3645017;3694937;3792537;3793749;3848347;3861067;3868783;3909028;3947051,"What is claimed is:1. Apparatus for connecting the leg of a skier to a ski, comprising a rigidcasing in at least three parts, means articulatedly interconnecting saidparts for vertical swinging movement relative to each other about aplurality of horizontal axes that are perpendicular to the length of theski, means for fixing the casing to a ski, locking means for releasablysecuring together said parts of said casing in a position closely tosurround a lower extremity of a skier, and means to release said lockingmeans thereby to release said parts from locked together positionresponsive to the imposition by the leg of the skier on at least one ofsaid parts of a force greater than a predetermined maximum thereby torelease said lower extremity from said apparatus, said casing comprising abase and an upper articulated on the forward end of the base, a rear partof a boot top articulated on a rear portion of said base, and a front partof a boot top articulated on one of a rear portion of said upper and arear portion of said base.2. Apparatus as claimed in claim 1, said means to release said partscomprising a plate mounted for sliding movement on and relative to saidbase in the plane of the plate, and means responsive to relative movementbetween said plate and said base to release said locking means thereby toopen said casing to free the foot of the skier.3. Apparatus as claimed in claim 2, and a cable connecting said plate and aportion of said casing that is swingable forwardly and rearwardly relativeto said base, whereby forward or rearward movement of said casing portionmoves said plate relative to said base.4. Apparatus as claimed in claim 1, and means resiliently mounting saidupper for horizontal translatory movement relative to said base.5. Apparatus as claimed in claim 1, and two elastic systems between thebase and the boot top, one said system resisting forward bending movementof the boot to relative to the base and the other elastic system resistingrearward bending movement of the boot top relative to the base with aforce greater than the force of the first-mentioned elastic system.6. Apparatus as claimed in claim 5, and means responsive to forward orrearward bending movement of the boot top relative to the base in excessof a predetermined maximum, to release said locking means to release thefoot of the skier.7. Apparatus as claimed in claim 1, and means responsive to forward torearward bending movement of the boot top relative to the base in excessof a predetermined maximum, to release said locking means to release thefoot of the skier.8. Apparatus as claimed in claim 1, said front part being articulated on arear portion of said upper.9. Apparatus as claimed in claim 1, said front part being articulated on arear portion of said base.10. Apparatus as claimed in claim 1, said rigid articulated parts being inthe form of troughs.11. Apparatus as claimed in claim 1, in which the pivotal axes of saidelements are fixed.12. Apparatus as claimed in claim 1, and a flexible waterproof sockdisposed between said articulated elements."
040602575,"Heel retainer for safety ski-bindings",1976-07-12,1977-11-29,"Roland Jungkind;Gerhard Sedlmair","Hannes Marker",A63C  908,3575438;3608918;3637227;3768822;3961801,"We claim:1. A heel retainer for a safety ski-binding, comprising a supportingmember, means for fixing said supporting member to a ski, a sole holder,means for pivoting said sole holder to the supporting member about ahorizontal transverse shaft and means for displacing said sole holder inslots substantially parallel to the ski, said sole holder comprising aclosing pedal, a first spring means positioned between the sole holder andsupporting member for keeping the sole holder in the operative or openposition, a handle means for deliberately relieving the sole holder, and asecond spring means for biassing said transverse shaft of the sole holderat least approximately in the direction of the slots in the supportingmember towards the ski tip, wherein said supporting member comprises ahousing and an entrainment member means for the sole holder, a horizontaltransverse pivot shaft, means for pivoting said entrainment member meansabout said pivot shaft, suspending means for suspending said sole holderfrom said entrainment member means comprising a slot and a horizontaltransverse pin respectively provided on said sole holder and entrainmentmember means, wherein said first spring means engages said entrainmentmember means.2. A heel retainer according to claim 1, wherein said second spring meansis disposed above the first spring means in said housing.3. A heel retainer according to claim 1, wherein said first spring meansengages the entrainment member means comprising a two-armed lever and acoupling member, means for pivoting said two-armed lever about a shaftmounted in the housing parallel to said horizontal transverse shaft.4. A heel retainer according to claim 3, wherein said entrainment membermeans contains a cam recess, said coupling member comprises a slide rolleron the coupling member said slide roller positioned within said camrecess.5. A heel retainer according to claim 4, further comprising a retaining lugmeans for retaining the slide roller, said lug means fixed with respect tothe housing and extending towards the cam recess.6. A retaining member according to claim 5, wherein said retaining lugmeans contains two steps.7. A heel retainer according to claim 1, wherein said first spring meanscomprises a helical tension spring having, at an end adjacent the housing,an eye offset with respect to the first spring axis, a retaining pinextending at right-angles to the first spring axis unrotatably mounted inthe housing, means for suspending said tension spring from said retainingpin, and means for lengthwise adjustment of the tension spring comprisinga screw.8. A heel retainer according to claim 7, wherein said retaining pin ismounted in the housing beyond the screw with respect to the eye of thetension spring.9. A heel retainer according to claim 7, wherein said screw has a headsupported against the housing and a shank extending through the wall ofthe housing, through the retaining pin, and into the tension spring."
040602583,"Tow truck dolly",1976-06-22,1977-11-29,"Norbert G. Pigeon","",B62B  302,2943863;2961250;3066946,"What I claim:1. A dolly member for supporting a wheel of a towed vehicle comprising arigid frame, a trough member supported by said frame for receiving a wheelof a towed vehicle, a pair of longitudinally aligned wheels pivotallymounted on one side of the frame, at least one beam transversely securedto said frame on the side opposite the wheels, a stirrup-shaped memberrigidly secured sideways near the end of said beam. the open side of saidstirrup-shaped member facing downwardly, whereby when a pair of said dollymembers are disposed opposite one another and the beams are adjacent oneanother, the stirrup-shaped member is adapted to hook onto and firmlyengage to the beam of the opposite dolly member so that the bottom side ofsaid latter beam is the only one free for movement.2. A member as recited in claim 1, wherein the cross-section of thestirrup-shaped member is similar in the cross-section of the beam so as toengage solidly over the latter.3. A member as recited in claim 2, wherein the dolly comprises one beam,the said beam being slightly off center between the axis of each of thesaid wheels.4. A member as recited in claim 3, wherein the beam is off said center by adistance corresponding to half the width of the said beam.5. A member as recited in claim 2, wherein the beam and the stirrup-shapedmember have a rectangular shape and are dimensioned so that the sides ofthe stirrup-shaped member are adapted to firmly grip the sides of thebeam.6. A member as recited in claim 1, wherein the said trough member comprisesa rigid plate having the shape of a portion of a cylindroid, the axis ofsaid cylindroid being substantially equidistant to the axis of each of thesaid wheels.7. A member as recited in claim 6, wherein the frame has a rectangularcontoured shape for supporting the said rigid plate."
040602591,"Implement transporting device",1976-08-02,1977-11-29,"Roy J. Mefferd;Gregory L. Mangold","",B62D 5300,1212527;1697391;2996307;3437353;3515408;3738684;3912018,"What is claimed is:1. A device of the kind described, comprising:an elongated implement having an elongated implement frame, implementwheels pivotal about an axis parallel to the longitudinal axis of saidimplement, and tongue means extending transversely from said longitudinalaxis of said implement intermediate the opposite ends thereof;a transporting wheel assembly mounted to said implement frame intermediatethe opposite ends thereof, said wheel assembly comprising a pair ofspaced-apart vertical legs, each of said legs having upper and lower legmembers, means for rigidly securing said upper leg member to saidimplement frame, said lower leg member being vertically extensibly mountedwith respect to said upper leg member each of said lower leg membershaving a transporting wheel mounted thereon for rotation about an axistransverse to the longitudinal axis of said implement;power means connected to said legs for causing vertical extensive movementof said lower leg member from a retracted position wherein saidtransporting wheel is above said implement wheels to an extended positionwherein said transporting wheels are below said implement wheels;a transporting tongue assembly mounted to one end of said elongatedimplement frame and having a transporting tongue for attaching to apulling vehicle.2. A device according to claim 1 wherein said transporting tongue assemblycomprises a base portion rigidly secured to said implement frame, saidtongue being pivotally mounted to said base portion for swinging movementabout an axis transverse to the longitudinal axis of said implement frame,tongue power means connected to said transporting tongue for causingpivotal movement of said transporting tongue about said pivotal axisthereof.3. A device according to claim 2 wherein said transporting tongue comprisesfirst and second telescopic tongue members, one of said tongue membersbeing pivotally mounted to said base portion and the other of said tonguemembers being telescoped within said one tongue member for longitudinalsliding movement between extended and retracted positions.4. A device according to claim 3 wherein said telescoping tongue memberseach include holes therein adapted to register when said other tonguemember is in its retracted and its extended positions, pin means extendingremovably within said registered holes for selectively locking said tonguemembers in said retracted and extended positions.5. A device according to claim 2 wherein said tongue power means comprisesa hydraulic cylinder connected at one of its ends to said tongue at apoint spaced from said pivotal axis of said tongue, means securing theother end of said hydraulic cylinder to said elongated implement frame.6. A device according to claim 1 wherein said transporting wheel assemblycomprises a cross bar extending between said spaced apart vertical legs toform an H-shaped configuration, said securing means connecting said crossbar to said elongated implement frame.7. A device according to claim 6 wherein said securing means comprises aclamp device for attaching said cross bar to said implement frame, strutmeans connected to said cross bar and also connected to said implementframe at points spaced from said cross bar.8. A device of the kind described, comprising:an elongated implement having an elongated implement frame, implementwheels pivotal about an axis parallel to the longitudinal axis of saidimplement, and tongue means extending transversely from said longitudinalaxis of said implement intermediate the opposite ends thereof;a transporting wheel assembly mounted to said implement frame intermediatethe opposite ends thereof, said wheel assembly comprising a pair ofspaced-apart vertical legs, each of said legs having upper and lower legmembers which are vertically extensibly mounted with respect to oneanother, each of said lower leg members having a transporting wheelmounted thereon for rotation about an axis transverse to the longitudinalaxis of said implement;power means connected to said legs for causing vertical extensive movementof said leg members from a retracted position wherein said transportingwheels are above said implement wheels to an extended position whereinsaid transporting wheels are below said implement wheels;a transporting tongue assembly having a base portion rigidly secured to oneend of said elongated implement frame, and a transporting tongue forattaching to a pulling vehicle pivotally mounted to said base portion forswinging movement about an axis transverse to the longitudinal axis ofsaid implement frame, anda hydraulic cylinder for causing pivotal movement of said transportingtongue about said pivotal axis, having first and second ends, said firstend connected to said tongue at a point spaced from said pivotal axis ofsaid tongue and said second end secured to said implement frame by aU-shaped frame having a horizontal base and two upstanding spaced apartlegs, bolt means attaching said U-shaped frame to said implement framewith said tongue extending between said upstanding legs of said U-shapedframe and said second and of said hydraulic cylinder being attached tosaid horizontal base of said U-shaped frame."
040602605,"Seat belt control system",1976-05-14,1977-11-29,"Cecil A. Collins","Robert C. Fisher",B60R 2110,3810657;3829123;3907329,"Having thus described my invention what is claimed is:1. In a vehicle having a seat provided with a back which is foldableforwardly, a door port permitting access to said seat and to the area inrear thereof when said back is folded forwardly, a shoulder strapextending normally from a point behind said foldable back near the top ofsaid vehicle downwardly to the upper corner of said back adjacent to saiddoor port, a guide member having an aperture at the top through which theshoulder strap extends, said guide member having a downwardly extendingrod, a tube on said foldable back in which the rod extends, a pair ofinterconnected pulleys of different diameter mounted near the base of saidback, flexible means connecting the pulley of smaller diameter adjacent tothe seat, flexible means connecting the pulley of large diameter to saidrod whereby when the back is folded forwardly the rotation of the twopulleys due to the one flexible means wound on the pulley of smallerdiameter operates the flexible member on the pulley of larger diameter toextend the rod and therefor the guide member a greater distance than wouldhave occurred if the pulleys were of the same diameter.2. A seat belt control system for a vehicle as recited in claim 1, whereinsaid flexible means are cables.3. A seat belt control system for a vehicle as recited in claim 1, whereinspring means are tensioned when the rod is extended by said flexible meansfor returning the rod and pulleys to their original position when the backis returned to its normal position.4. A seat belt control system for a vehicle as recited in claim 1, whereinsaid pulleys of different diameters are mounted secured against relativerotation on a single shaft which is supported at the base of the foldableback, the pulley of smaller diameter being coupled to the input of themechanism and the pulley of larger diameter being coupled to the output ofsaid mechanism."
040602613,"Loader main frame for skid steer loader",1976-02-02,1977-11-29,"James J. Bauer;Thomas M. Sagaser","Clark Equipment Company",B60R 2102,D224588;3632134;3785696;3841430;3866942;3990738,"We claim:1. A skid steer loader vehicle and vehicle main frame in combination, themain frame comprising laterally spaced, longitudinal extending side beamson opposite sides of the vehicle centerline, crossmembers mounted betweenthe side beams at opposite ends thereof, said members partially enclosinga center compartment, said side beams having outwardly disposed flangesoverlying opposite pairs of side wheels for the vehicle, a pair of uprightmembers mounted on respective side beams at the rear thereof, the uprightmembers disposed outwardly of the side beams and projecting upwardly fromadjacent the rear of each side beam, a rear crossmember provided betweenan upper end of the uprights, and an upper enclosure mounted on the mainframe and overlying the center compartment of the vehicle, the enclosuredisposed forwardly of the uprights of the vehicle, the enclosure generallyof two-piece construction and including side, top and rear walls and anopen front wall providing entry to the enclosure, the side wallsterminating in mounting surfaces comprising inwardly directed flangesoverlying the side beam flanges and the rear wall including outwardlydirected tabs engaging the rear cross member, the upper enclosurecomprising an overhead guard defining an operator s compartment for thevehicle and the side, top and rear walls comprising a grid whichphysically isolates the operator from movable structural elements of thevehicle, energy absorbing mounting means provided on the main framebetween the mounting surfaces of the overhead guard and the mountingsurfaces of the frame to vibrationally isolate the overhead guard from thevehicle, and mounting locations for the upper enclosure provided on theside flanges of the side beams and at opposite ends of the rearcrossmember for mounting the enclosure on the vehicle.2. The combination as claimed in claim 1 wherein the side and top walls ofthe enclosure include grid portions permitting lateral and overheadvisibility to the operator enclosed therein."
040602621,"Record material",1976-03-24,1977-11-29,"Theodore Maierson","The Standard Register Company",B41M  516;B41M  522,3466184;3466185;3681390;3732120;3932695;3952132,"The invention having thus been described, the following is claimed:1. A record sheet sensitized with an acidic reactant for developing a colorin an oily printing liquid containing a colorless, basic, chromogenicdye-precursor applied thereto by expression of droplets retained bypressure-rupturable wall material located in the sensitized sheet or in anoverlying sheet placed against the sensitized sheet, wherein at least onesurface of the sensitized sheet bears a substantially colorless, liquidink comprising an acidic phenolic resin and a lower-alkyl gallate withboth the resin and the gallate dissolved in a liquid organic solventhaving a boiling point above 300.degree. C and a vapor pressure at100.degree. C of 1 mm. of mercury or less.2. The sensitized sheet of claim 1, wherein the phenolic resin is aphenol-formaldehyde resin.3. The sensitized sheet of claim 2, wherein the liquid ink is about 10-50%of a first organic solvent, about 10-50% of a second organic solvent,about 0.5-10% gallate, and about 1-40% phenolic resin.4. The sensitized sheet of claim 2, wherein the liquid ink is about 70%organic solvent, about 2% gallate and about 28% phenolic resin.5. The sensitized sheet of claim 4, wherein the liquid ink includes about35% of N-ethyl-o,p-toluenesulfonamide as part of the organic solvent,wherein the gallate is propyl gallate and wherin the phenolic resin is atertiary-butylphenolformaldehyde condensation product.6. The sensitized sheet of claim 5, wherein the liquid ink further includesabout 35% of a second organic solvent selected from the group consistingof chlorinated paraffin oil and hydrogenated methyl abietate.7. The sensitized sheet of claim 1, wherein the sheet is a paper sheet.8. The sensitized sheet of claim 1 wherein the liquid ink includes about1-4% of lipophilic pyrogenic silica and 10-35% butyl benzoate.9. In a method of making a mark on a record sheet by applying an oily,colorless, basic chromogenic ink to a sensitized surface of the recordsheet, the improvement wherein the sensitized surface of the record sheetbears a substantially colorless liquid ink comprising an acidic phenolicresin and a lower-alkyl gallate dissolved in a liquid organic solventhaving a boiling point above 300.degree. C and a vapor pressure at100.degree. C of 1 mm of mercury or less.10. The method of claim 9 wherein the record sheet is paper and the liquidink is about 35% N-ethyl-o,p-toluenesulfonamide, about 35% chlorinatedparaffin oil, about 28% tertiary-butylphenol-formaldehyde resin and about2% propyl gallate."
