WKU,Title,App_Date,Issue_Date,Inventor,Assignee,ICL_Class,References,Claims
040596974,"N-(Substituted)aminocarbonyl O,S-dialkyl phosphoramido(di)thioates and",1976-03-01,1977-11-22,"Janet Ollinger","Rohm and Haas Company",A01N  936;C07F  924,,"We claim:1. A compound of the formula:##STR9##wherein A is"
040596982,"Pesticidal compositions suitable for spreading from aircraft",1974-02-28,1977-11-22,"Franco Pinamonti;Sergio Maccone","Montecatini Edison S.p.A.",A01N  936,3197362,"We claim:1. Liquid pesticide composition suitable for being spread from aircraftcontaining a solution of N-monomethylamide of theO,O-dimethyldithiophosphoryl acetic acid in a mixture of a phenolicmaterial selected from the group consisting of phenol, cresols, xylenolsand mixtures thereof, and a mixture of aromatic and aliphatic hydrocarbonshaving a distillation starting point at atmospheric pressure above150.degree. C, a flammability point above 45.degree. C, an aliphatichydrocarbon content of from 0 to 35% and an aromatic hydrocarbon contentof 65 to 100%, said solution being composed of at least 2%N-monomethylamide of the O,O dimethyldithiophosphoryl acetic acid, 0.5-50%of said phenolic material, and the remainder said mixture of aromatic andaliphatic hydrocarbons, said composition being stable at 0.degree. C.2. Liquid pesticide composition of claim 1 wherein said mixture ofaliphatic and aromatic hydrocarbons has an aromatic content of about 65%,a flammability point of about 56.degree. C, and a distillation startingpoint of about 161.degree. C.3. Liquid pesticide composition of claim 1 wherein said mixture ofaliphatic and aromatic hydrocarbons has an aromatic content of about 85%,a flammability point of about 58.degree. C, and a distillation startingpoint of about 158.degree. C.4. Liquid pesticide composition of claim 1 wherein said mixture ofaliphatic and aromatic hydrocarbons has an aromatic content of about99.5%, a flammability point of about 63.degree. C, and a distillationstarting point of about 179.degree. C."
040596990,"O,O-diethyl-O-carboxamidophosphate esters and use to combat insects and",1976-06-07,1977-11-22,"Gary M. Singerman","Gulf Oil Corporation",A01N  936,,"i claim:1. A method of combating insects and mites comprising applying to the locusof the insects and mites an effective amount, sufficient to kill amajority of said insects and mites of a compound of the structuralformula:##STR13##in which R is selected from the group consisting of tert.butyl;3,5-dimethylphenyl; 1-methyl-1-phenylthioethyl;1-methyl-1-methylthioethyl; 1-cyclohexylthio-1-methylethyl;1-cyclohexylthiopropyl; 1-ethylthio-1-methylethyl; 1-ethylthiopropyl and1-ethylthioethyl.2. A method of combating insects and mites comprising applying to the locusof the insects and mites an effective amount, sufficient to kill amajority of said insects and mites ofO,O-diethyl-O-(2-methyl--2-methylthiopropionamido)phosphate.3. A method of combating insects and mites comprising applying to the locusof the insects and mites an effective amount, sufficient to kill amajority of said insects and mites of O,O-diethyl-O-(2-methyl-2-phenylthiopropionamido)phosphate.4. A method of combating insects and mites comprising applying to the locusof the insects and mites an effective amount, sufficient to kill amajority of said insects and mites ofO,O-diethyl-O-(2-cyclohexylthio-2-methylpropionamido)-phosphate.5. A method of combating insects and mites comprising applying to the locusof the insects and mites an effective amount, sufficient to kill amajority of said insects and mites ofO,O-diethyl-O-(2-cyclohexylthiobutyramido)phosphate.6. A method of combating insects and mites comprising applying to the locusof the insects and mites an effective amount, sufficient to kill amajority of said insects and mites ofO,O-diethyl-O-(2-methyl-2-ethylthiopropionamido)phosphate.7. A method of combating insects and mites comprising applying to the locusof the insects and mites an effective amount, sufficient to kill amajority of said insects and mites ofO,O-diethyl-O-(2-dethylthiobutyramido)phosphate.8. A method of combating insects and mites comprising applying to the locusof the insects and mites an effective amount, sufficient to kill amajority of said insects and mites ofO,O-diethyl-O-(2-ethylthiopropionamido)phosphate.9. A method of combating insects and mites comprising applying to the locusof the insects and mites an effective amount, sufficient to kill amajority of said insects and mites ofO,O-diethyl-O-(3,5-dimethylbenzamido)phosphate.10. A method of combating insects and mites comprising applying to thelocus of the insects and mites an effective amount,sufficient to kill amajority of said insects and mites ofO,O-diethyl-O-(4-t-butylbenzamido)phosphate.11. A method of combating insects and mites comprising applying to thelocus of the insects and mites an effective amount, sufficient to kill amajority of said insects and mites ofO,O-diethyl-O-(trimethylacetamido)phosphate."
040597008,"Dermal toxicity of solid compositions containing a montmorillonite type",1976-02-17,1977-11-22,"Alexander David Lindsay","American Cyanamid Company",A01N  936,2596076;2895873;3062637,"We claim:1. A composition possessing good insecticidal or nematocidal activity andlow mammalian toxicity comprising (a) from 80% to 95%, by weight, of amontmorillonite type of clay consisting of 2:1 type of crystal lattice andcontaining 68% to 72.5%, by weight, of silica (Si0.sub.2), 5% to 7%, byweight, of iron oxide (Fe.sub.2 0.sub.3), 11% to 15%, by weight, ofaluminum oxide (Al.sub.2 0.sub.3), said clay being calcined at atemperature range from about 600.degree. to about 1300.degree. F, and (b)from 20% to 5%, by weight, of O,O-diethylS-[(1,1-dimethylethyl)thio]phosphorodithioate.2. The composition according to claim 1, wherein the 2:1 type of crystallattice of the montmorillonite type of clay consists of two silica sheetscondensed with one gibbsite sheet to form a layer unit and the layer unitsare stacked one upon the other to form individual particles and whereinsaid montmorillonite type of clay has the following analysis:"
040597016,"15-Substituted prostanoic acids for treating bronchial spasm",1976-04-19,1977-11-22,"Donald Peter Strike","American Home Products Corporation",A61K 31495;A61K 31215;A61K 3119,3773795;3816393,"The subject matter which the applicant regards as his invention isparticularly pointed out and claimed as follows:1. A process for relieving bronchial spasm and facilitating breathing inwarm-blooded animals which comprises administering to a warm-bloodedanimal in need thereof an amount sufficient to relieve bronchial spasm andfacilitate breathing in said warm-blooded animal of a prostanoic acid ofthe formula:##STR9##wherein R is ethynyl, A is --CH.sub.2 --CH.sub.2 -- and B is --CH.sub.2--CH.sub.2 --; R is ethynyl, A is --CH.sub.2 --CH.sub.2 --, and B is trans--CH =CH--; or R is ethynyl, A is cis --CH=CH--; and B is trans --CH=CH--;and R.sup.1 is hydrogen, alkyl of from 1 to about 6 carbon atoms, alkalimetal, or a pharmacologically acceptable cation derived from ammonia or abasic amine.2. A process according to claim 1 wherein R is ethynyl, A is cis --CH=CH--,and B is trans --CH=CH--."
040597024,"3,8-Bis-basic ethers of 6H-dibenzo[b,d]pyran-6-one",1976-11-11,1977-11-22,"Donald R. Meyer","Richardson-Merrell Inc.",C07D41314;C07D31180;A61K 31365,3859312,"I claim:1. A 3,8-bis-basic ether of 6H-dibenzo[b,d]pyran-6-one having the formula:##STR8##wherein n is an integer of from 2 to 6; R and R.sub.1 are each selectedfrom the group consisting of hydrogen, lower alkyl having from 1 to 6carbon atoms, cycloalkyl having from 3 to 6 carbon atoms, alkenyl havingfrom 3 to 6 carbon atoms in which the unsaturation is in a position otherthan the 1-position of the alkenyl group, and when R and R.sub.1 are takentogether with the nitrogen atom to which they are attached represent thepyrrolidinyl, piperidino or morpholino group; and the pharmaceuticallyacceptable acid addition salts thereof.2. A compound according to claim 1 wherein R and R.sub.1 are loweralkylhaving from 1 to 6 carbon atoms.3. The compound 3,8-bis[2-(dimethylamino)ethoxy]-6H-dibenzo[b,d]pyran-6-oneand its pharmaceutically acceptable acid addition salts thereof.4. A method of preventing viral infections which comprises the dailyprophylactic administration of from 0.1 milligrams to 500 milligrams perkilogram of body weight of a compound of claim 1 to a host susceptible toinfection by pathogenic viral agents.5. A method of treating viral infections which comprises administering from0.1 milligrams to 500 milligrams per kilogram of body weight per day of acompound of claim 1 to an infected host.6. An antiviral composition in dosage unit form comprising from 2milligrams to 3 grams of a compound of claim 1 and a pharmaceuticalcarrier.7. An oral dosage unit of antiviral composition comprising from 2milligrams to 3 grams of a compound of claim 1 and a pharmaceuticalcarrier."
040597032,"Pesticidal compounds, processes and compositions",1976-08-06,1977-11-22,"Raymond Alexander Burrell;John Michael Cox","Imperial Chemical Industries Limited",A61K 31445;C07D25704,3830928,"We claim:1. A tetrazole derivative having the structural formula:##STR18##where R.sup.1 is hydrogen or chlorine, R.sup.2 and R.sup.3 are hydrogen oralkyl containing 1 to 4 carbon atoms; R.sup.4 is hydrogen, alkylcontaining from 1 to 4 carbon atoms, cyclohexyl or acetyl; and saltsthereof.2. A pesticidal composition comprising as an active ingredient apesticidally effective amount of a tetrazole derivative having theformula:##STR19##where R.sup.1 is hydrogen or chlorine, R.sup.2 and R.sup.3 are hydrogen oralkyl containing 1 to 4 carbon atoms; R.sup.4 is hydrogen, alkylcontaining from 1 to 4 carbon atoms, cyclohexyl or acetyl; or a saltthereof together with a carrier for said active ingredient.3. A process for combating fungi which comprises contacting said fungi or alocus thereof with an effective amount of a tetrazole derivative which hasthe formula:##STR20##where R.sup.1 is hydrogen or chlorine, R.sup.2 and R.sup.3 are hydrogen oralkyl containing 1 to 4 carbon atoms; R.sup.4 is hydrogen, alkylcontaining from 1 to 4 carbon atoms, cyclohexyl or acetyl; or a saltthereof.4. A tetrazole derivative according to claim 1 wherein R.sup.4 is methyl.5. A composition according to claim 2 wherein said tetrazole derivative isone wherein R.sup.4 is methyl.6. A process according to claim 3 wherein said tetrazole derivative is onewherein R.sup.4 is methyl.7. A tetrazole derivative according to claim 1 wherein R.sup.1 and R.sup.2are hydrogen, R.sup.3 is hydrogen and R.sup.4 is methyl."
040597040,"Tetrazole coumarin derivatives",1976-04-01,1977-11-22,"Derek Richard Buckle;Barrie Christian Charles Cantello;Harry Smith","Beecham Group Limited",A61K 3141;C07D25704,,"we claim:1. A method for the prophylaxis of asthma, hay-fever and rhinitis in humanswhich comprises administering to a human in need thereof orally,parenterally or by insufflation a compound of the formula##STR15##or a pharmaceutically acceptable salt thereof wherein R is lower alkyl,cyclopentyl, cyclohexyl, cycloheptyl or phenyl; R.sub.1, is R.sub.2,R.sub.3 and R.sub.4 are the same or different and each is hydrogen, loweralkyl, lower alkoxy, halogen, cyclohexyl, phenyl or benzyl; provided thatwhen each of R.sub.1, R.sub.2, R.sub.3 and R.sub.4 is hydrogen, then R isnot methyl, in an amount sufficient to be effective for the prophylaxis ofasthma, hay-fever or rhinits, in combination with a pharmaceuticallyacceptable diluent or carrier suitable for said administration form.2. A method according to claim 1 wherein R is lower alkyl.3. A method according to claim 1 wherein R is methyl.4. A method according to claim 1 wherein R.sub.4 is halogen.5. A method according to claim 1 wherein R.sub.2 is lower alkyl.6. A method according to claim 1 wherein R.sub.2 and R.sub.3 are both loweralkyl.7. A method according to claim 1 wherein R.sub.3 is lower alkoxy.8. A method according to claim 1 wherein the compound is6-bromo-4-methyl-3-(tetrazol-5-yl) coumarin.9. A method according to claim 1 wherein R is lower alkyl, R.sub.2 is loweralkyl, R.sub.3 is lower alkoxy, or R.sub.2 and R.sub.3 are both loweralkyl and R.sub.4 is halogen.10. A method according to claim 1 wherein the compound is3-(tetrazol-5-yl)-4,6,7-trimethyl coumarin.11. A method according to claim 1 wherein the compound is6-bromo-4-ethyl-3-(tetrzol-5-yl) coumarin.12. A method according to claim 1 wherein the compound is8-chloro-4-methyl-3-(tetrazol-5-yl) coumarin.13. A method according to claim 1 wherein the compound is4-ethyl-3-(tetrazol-5-yl) coumarin.14. A method according to claim 1 wherein the compound is4-methyl-8-nitro-3-(tetrazol-5-yl) coumarin.15. A method according to claim 1 wherein the compound is6-methoxy-4-methyl-3-(tetrazol-5-yl) coumarin.16. A method according to claim 1 wherein the compound is6,8-dichloro-4-methyl-3-(tetrazol-5-yl) coumarin.17. A method according to claim 1 wherein the compound is4,6,8-trimethyl-3-(tetrazol-5-yl) coumarin.18. A method according to claim 1 wherein the compound is4-n-propyl-3-(tetrazol-5-yl) coumarin.19. A method according to claim 1 wherein the compound is4,6-dimethyl-3-(tetrazol-5-yl) coumarin.20. A method according to claim 1 wherein the compound is4,7-dimethyl-3-(tetrazol-5-yl) coumarin.21. A method according to claim 1 wherein the compound is7,8-benzo-4-methyl-3-(tetrazol-5-yl) coumarin.22. A method according to claim 1 wherein the compound is4-phenyl-3-(tetrazol-5-yl) coumarin.23. A method according to claim 1 wherein the compound is6,7-diethyl-4-methyl-3-(tetrazol-5-yl) coumarin.24. A method according to claim 1 wherein the compound is4,6,7-trimethyl-3-(tetrazol-5-yl) coumarin.25. A method according to claim 1 wherein the compound is8-bromo-4-methyl-3-(tetrazol-5-yl) coumarin.26. A method according to cliam 1 wherein the compound is7-methoxy-4-methyl-3-(tetrazol-5-yl) coumarin.27. A method according to claim 1 wherein the compound is6-chloro-4-methyl-4-(tetrazol-5-yl) coumarin."
040597059,"Derivatives of substituted n-alkyl imidazoles",1976-03-08,1977-11-22,"Keith A. M. Walker","Syntex (U.S.A.) Inc.",A61K 31415;C07D23360,3531494;3551444,"I claim as my invention:1. A compound of the formula##STR18##wherein X is sulfur, n is 1 or 2, and R.sup.1 and R.sup.2 are eachindependently straight chain alkyl of from 1 to 12 carbon atoms such thatthe total number of carbon atoms in R.sup.1 and R.sup.2 is between 7 and18; and the antimicrobial acid addition salts thereof.2. The compound of claim 1 which is 1-(2-heptylthiooctyl)imidazole and theantimicrobial acid addition salts thereof.3. The compound of claim 1 which is 1-(2-octylthiooctyl)imidazole and theantimicrobial acid addition salts thereof.4. The compound of claim 1 which is 1-(2-nonylthiooctyl)imidazole and theantimicrobial acid addition salts thereof.5. The compound of claim 1 which is 1-(2-hexylthiodecyl)imidazole and theantimicrobial acid addition salts thereof.6. The compound of claim 1 which is 1-(2-butylthiododecyl)imidazole and theantimicrobial acid addition salts thereof.7. The compound of claim 1 which is 1-(2-ethylthiotetradecyl)imidazole andthe antimicrobial acid addition salts thereof.8. The compound of claim 1 which is 1-(3-octylthiooctyl)imidazole and theantimicrobial acid addition salts thereof.9. The compound of claim 1 which is 1-(3-heptylthiooctyl)imidazole and theantimicrobial acid addition salts thereof.10. The compound of claim 1 which is 1-(3-nonylthiooctyl)imidazole and theantimicrobial acid addition salts thereof.11. The compound of claim 1 which is 1-(3-heptylthiononyl)imidazole and theantimicrobial acid addition salts thereof.12. The compound of claim 1 which is 1-(3-hexylthiodecyl)imidazole and theantimicrobial acid addition salts thereof.13. The compound of claim 1 which is 1-(3-pentylthioundecyl)imidazole andthe antimicrobial acid addition salts thereof.14. The compound of claim 1 which is 1-(3-butylthiododecyl)imidazole andthe antimicrobial acid addition salts thereof.15. The compound of claim 1 which is 1-(3-ethylthiotetradecyl)imidazole andthe antimicrobial acid addition salts thereof.16. A compound of the formula##STR19##wherein X is oxygen, n is 1 or 2, and R.sup.1 and R.sup.2 are eachindependently straight chain alkyl of from 1 to 12 carbon atoms such thatthe total number of carbon atoms in R.sup.1 and R.sup.2 is between 8 and20; and the antimicrobial acid addition salts thereof.17. The compound of claim 16 which is 1-(2-nonyloxyoctyl)imidazole and theantimicrobial acid addition salts thereof.18. The compound of claim 16 which is 1-(2-decyloxyoctyl)imidazole and theantimicrobial acid addition salts thereof.19. The compound of claim 16 which is 1-(2-octyloxydecyl)imidazole and theantimicrobial acid addition salts thereof.20. The compound of claim 16 which is 1-(2-hexyloxydodecyl)imidazole andthe antimicrobial acid addition salts thereof.21. The compound of claim 16 which is 1-(2-butoxytetradecyl)imidazole andthe antimicrobial acid addition salts thereof.22. The compound of claim 16 which is 1-(3-decyloxyoctyl)imidazole and theantimicrobial acid addition salts thereof.23. The compound of claim 16 which is 1-(3-decyloxynonyl)imidazole and theantimicrobial acid addition salts thereof.24. The compound of claim 16 which is 1-(3-octyloxydecyl)imidazole and theantimicrobial acid addition salts thereof.25. The compound of claim 16 which is 1-(3-heptyloxyundecyl)imidazole andthe antimicrobial acid addition salts thereof.26. The compound of claim 16 which is 1-(3-hexyloxydodecyl)imidazole andthe antimicrobial acid addition salts thereof.27. The compound of claim 16 which is 1-(3-butoxytetradecyl)imidazole andthe antimicrobial acid addition salts thereof.28. A composition useful for inhibiting the growth of fungi, bacteria orprotozoa which comprises an effective amount of a compound of the formula##STR20##wherein X is sulfur or oxygen, n is 1 or 2, and R.sup.1 and R.sup.2 areeach independently straight chain alkyl of from 1 to 12 carbon atoms, suchthat the total number of carbon atoms in R.sup.1 and R.sup.2 is between 7and 18 when X is sulfur and between 8 and 20 when X is oxygen; or anantimicrobial acid addition salt thereof; in an admixture with a suitablecarrier.29. The composition of claim 28 suitable for pharmaceutical use wherein thecarrier is a pharmaceutically acceptable, non-toxic carrier.30. The composition of claim 29 for topical administration wherein thecompound of Formula (I) is present as between about 0.1 and 10.0 weightpercent of the composition.31. A method of inhibiting the growth of fungi, bacteria or protozoa whichcomprises applying to a host object containing, or subject to attack by,fungi, bacteria or protozoa, an effective amount of a compound of theformula##STR21##wherein R.sup.1 and R.sup.2 are each independently alkyl of from 1 to 12carbon atoms, cyclohexyl substituted with from one to three lower alkylgroups each having from 1 to 4 carbon atoms, or a group of the formula##STR22##wherein m is an integer of from 0 to 3 and p is an integer of from 1 to 3;X is sulfur or oxygen; n is an integer of from 1 to 8; or an antimicrobialacid addition salt thereof; or a composition containing same as an activeingredient.32. The method of claim 31 wherein the compound of Formula (I) isadministered topically.33. The method of claim 31 wherein the compound of Formula (I) isadministered, orally or parenterally."
040597067,"Spray-dried L-aspartic acid derivatives",1975-02-14,1977-11-22,"LaMonte D. Pischke;Myron D. Shoaf","General Foods Corporation",A23L  1236,3695898;3753739;3761288;3928633,"What is claimed is:1. A process for fixation of sweet L-aspartic acid derivative dipeptidecompounds which comprises forming a dispersion containing a slurry ofundissolved particles of said sweetening compound in an aqueous solutionof encapsulating agent, the level of said undissolved sweetening compoundsolids being in excess of the total sweetening solids of said compounds insolution in said dispersion and the dispersion being maintained at atemperature low enough to assure the existence of at least a part of thesweetening compound as discretely distributed undissolved particles, anddrying said dispersion to a moisture content below 5% and a densitygreater than 0.2 grams per cc. to encapsulate the particles of saidsweetening compound in said encapsulating agent.2. The process of claim 1 wherein the dispersion is sprayed as droplets andthen dried.3. The process of claim 1 wherein the sweetening compound is milled whilein an aqueous medium to effect said dispersion.4. The process of claim 3 wherein the sweetening compound is admixed withthe encapsulating solution and then milled.5. The process of claim 1 wherein the encapsulating agent is a dextrinmaterial having a D.E. less than 40.6. The process of claim 5 wherein the dextrin has a dextrose equivalency of5-15 and wherein the dextrin material contains a major amount ofoligosaccharides.7. The process of claim 1 wherein the sweetening compound is a lower alkylester of L-aspartyl-L-phenylalanine.8. The process of claim 7 wherein the slurry is maintained below160.degree. F.9. The process of claim 1 wherein the dispersion is acidified.10. The process of claim 9 wherein the acid content of the dispersion is aminor percent of the fixing solids.11. The process of claim 10 wherein the acid is less than 10% of thecomposition.12. The process of claim 1 wherein the dispersion is maintained below100.degree. F throughout processing.13. The process of claim 1 wherein the sweetening compound is present at alevel of 30 - 90% of the total solids in the dispersion.14. The process of claim 1 wherein the dispersion is milled at atemperature less than 160.degree. F and then spray dried at an inlet airtemperature below 475.degree. F to produce discrete hollow sphericalparticles.15. The process of claim 14 wherein the sweetening compound is at least 15%of the total solids in the dispersion and the ratio of said sweeteningcompound to said encapsulating agent is 1:4 to 4:1 and wherein compoundparticles are milled in said dispersion by passage through a narroworifice having an opening no larger than 125 microns.16. The process of claim 15 wherein said sweetening compound is 30 - 90percent of the total solids in said dispersion.17. The process of claim 16 wherein said sweetening compound is a loweralkyl ester of L-aspartyl-L-phenylalanine.18. The process of claim 17 wherein said ester is the methyl ester."
040597075,"Method of filling apertures with crystalline material",1975-08-29,1977-11-22,"Roland Wright Smith;Arnold Robert Moore","RCA Corporation",B05D  306,3240105;3562009;3773549;3837909;3911167,"We claim:1. A method for filling a plurality of tiny apertures in a sheet with atransparent crystalline material comprising:coating one surface of the sheet having aperture openings with a layer ofthe crystalline material;heating the layer with a localized heat source so that a portion of thelayer melts and flows into some of the apertures;scanning the layer with the heat source so that the crystalline materialflows into all of the apertures to be filled; andbias heating the entire sheet to a temperature below the melting point ofthe crystalline material during the heating and scanning steps so that thematerial in each aperture recrystallizes to form a transparentsubstantially single crystalline mass.2. The method as in claim 1 wherein the heating of the layer isaccomplished by directing a laser beam onto a portion of the layer.3. The method as in claim 1 wherein the heating of the layer isaccomplished by directing a jet of hot inert gas onto a portion of thelayer.4. The method as in claim 3 wherein the gas is heated to about 1000.degree.C.5. The method as in claim 1 wherein the heating of the layer isaccomplished by both directing a laser beaom on a portion of the layer anddirecting a jet of hot inert gas against the same portion of the layer.6. The method as in claim 1 wherein the heating of the layer isaccomplished by directing an electron beam onto a portion of the layer.7. The method as in claim 1 wherein the scanning is accomplished by movingthe localized heat source with respect to the one surface of the sheet.8. The method as in claim 1 wherein the scanning is accomplished by movingthe sheet with respect to the localized heat source.9. The method as in claim 1 wherein the coating comprises evaporating thelayer onto the sheet."
040597083,"Method for selective encapsulation",1976-07-30,1977-11-22,"John Herbert Heiss, Jr.;Joel Mark Schoen","Bell Telephone Laboratories, Incorporated",B05D  132,3343048;3597269;3928661;3935334,"What is claimed is:1. A method of selectively encapsulating a solid state integrated circuitformed on an insulating board comprising the steps of:depositing on a selected area of the circuit a mask in the form of a stabledroplet in a dome configuration with a height within the range 30-50 mils,said mask comprising a water soluble polymer which is inert to the organicsolvents included in the encapsulant;applying an encapsulating material comprising a room temperaturevulcanizing silicone rubber dissolved in an organic solvent to saidcircuit by flow coating the material over the area of the circuit notcovered by said mask;curing said encapsulating material; anddissolving said polymer material by applying water thereto so as to exposethe area of the circuit covered by said polymer and leave encapsulatingmaterial on the remaining area of the circuit.2. The method according to claim 1 wherein the polymer material is selectedfrom the group consisting of polyvinyl alcohol, polyvinylpyrrolidone,hydroxypropyl cellulose, polyethylene oxide, polyacrylic acid, carboxymethyl cellulose, and gelatin.3. The method according to claim 1 wherein the encapsulating materialcomprises a dimethyl siloxane long chain polymer with methoxy end groupsdissovled in xylene.4. The method according to claim 1 wherein the polymer material comprisesmannitol-mannite and potato dextrin dissolved in a glycerin base.5. The method according to claim 1 wherein the encapsulating material iscured by keeping the circuit at room temperature and at a relativehumidity between 30 and 60% followed by heating the circuit at atemperature in the range 90.degree.-140.degree. C for a period of time inthe range 2-6 hours."
040597091,"Processes of applying urethane top coatings to resilient floor coverings",1976-05-21,1977-11-22,"Robert P. Conger;Vincent F. Pogozelski","Congoleum Corporation",B05D  136;B05D  300;B05D  500,3278322;3574659,"What is claimed is:1. In a process for manufacturing a resilient, resinous floor coveringhaving an embossed polyurethane surface coating, the inline manufacturingimprovement which comprises: applying to a foamable resinous sheetmaterial a urethane coating composition having a viscosity in the range offrom about 10 centipoises to about 100 centipoises, the application ofsaid urethane coating composition being accomplished by a reverse-rollcoating procedure wherein the casting ratio is in the range of from about0.8:1 to about 1.1:1; and then, in an in-line manufacturing step, heatingsaid coated, foamable, resinous sheet material to dry and cure and hardensaid urethane coating composition and subsequently to blow said foamable,resinous sheet material to form a resilient, resinous floor coveringhaving an embossed polyurethane surface coating, the extent of the curingand hardening of said urethane coating composition being controlled so asnot to exceed about 80% during the heating and before the beginning of theblowing of said foamable, resinous sheet material, whereby the curing andhardening of said urethane coating composition does not proceed too far asto interfere with the subsequent formation of the embossed effects.2. A process as defined in claim 1 wherein the speed of said resinous sheetmaterial through said in-line manufacturing process is a variable.3. A process as defined in claim 1 wherein the speeds of said resinoussheet material through the step of applying said urethane coatingcomposition and the step of heating and blowing said resinous sheetmaterial and heating and curing said applied urethane coating compositionare substantially the same at all times.4. A process as defined in claim 1, wherein said urethane coatingcomposition contains a curing catalyst.5. A process as defined in claim 4, wherein the control over the extent ofthe curing of said urethane coating composition is exercised by theamount, concentration, or type of curing catalyst in said urethane coatingcomposition.6. A process as defined in claim 1, wherein the curing of said urethanecoating composition is controlled to a range of from about 60% to about80%.7. A process as defined in claim 1, wherein the curing of said urethanecoating composition is controlled to a range of from about 70% to about80%.8. A process as defined in claim 4, wherein said curing catalyst is dibutyltin dilaurate.9. A process as defined in claim 1, wherein the viscosity of said urethanecoating composition is in the range of from about 40 centipoises to about100 centipoises.10. A process for manufacturing a resilient, resinous floor covering havingan embossed polyurethane surface coating which comprises: forming afoamable, resinous sheet material containing a blowing agent; applying aprinting ink composition containing an inhibitor for said blowing agent tothe surface of said foamable, resinous sheet material in a predeterminedpattern; applying to said printed, foamable, resinous sheet material aurethane coating composition having a viscosity in the range of from about10 centipoises to about 100 centipoises, the application of said urethanecoating composition being accomplished by a reverse-roll coating procedurewherein the casting ratio is in the range of from about 0.8:1 to about1.1:1; and then, in an in-line manufacturing step, heating said coated,printed, foamable, resinous sheet material to dry and cure and harden saidurethane coating composition and subsequently to blow said foamable,resinous sheet material to form a resilient, resinous floor coveringhaving an embossed polyurethane surface coating, the extent of the curingand hardening of said urethane coating composition being controlled so asnot to exceed about 80% during the heating and before the beginning of theblowing of said foamable, resinous sheet material by said blowing agent,whereby the curing and hardening of said urethane coating composition doesnot proceed too far as to interfere with the subsequent blowing andformation of the embossed effects."
040597105,"Process for plating shaped articles made of synthetic resins",1976-07-02,1977-11-22,"Keizo Nishiyama;Sadao Maeda;Kohshi Iwata","Kabushiki Kaisha Toyoda Jidoshokki Seisakusho;Kabushiki Kaisha Maeda Shell Service",C23C  302,2357950;2454910;2690401;3226256,"What is claimed is:1. Process for plating a casting tool of a synthetic resin, comprising thesteps of:a. applying an adhesive agent over the surface of a master pattern used toshape said article;b. diffusing fine metal particles or pieces of non-uniform particle sizeover the layer of adhesive agent to cause said particles or pieces tosettle densely over the surface of the master pattern;c. pouring said synthetic resin in a molten state in order to shape thecasting tool further over said adhesive agent;d. solidifying the synthetic resin;e. separating the solidified synthetic resin from the master pattern;f. removing the adhesive agent to expose surfaces of the metal particles orpieces;g. etching the exposed surfaces of the metal particles or pieces; andh. chemically plating metal over the surface of the article.2. The process claimed in claim 1, further comprising the step of applyingseparating agent over the surface of the master pattern just beforeapplying the adhesive agent thereon.3. The process claimed in claim 1, wherein the adhesive agent is a watersoluble agent.4. The process claimed in claim 3, wherein said removing step (f) comprisesscrubbing the surface of the shaped separated article in water, in orderto remove the adhesive agent therefrom.5. The process claimed in claim 1, wherein said chemical metal plating ischemical nickel-plating.6. The process claimed in claim 1, further comprising a step of mixing finemetal particles or pieces into the synthetic resin in an amount notexceeding 25% by weight thereof.7. The process claimed in claim 1, further comprising the step of stampingthe surface of the master pattern covered with the metal particles orpieces, after said step (b) and before said step (c).8. The process claimed in claim 7 wherein the size of the metal particlespieces is in the range from 50 to 300 mesh.9. The process claimed in claim 8, wherein the synthetic resin is epoxyresin.10. The process claimed in claim 9, wherein the size of the metal particlesor pieces is in the range of from 80-200 mesh, including at least someparticles at least 100 mesh.11. The process claimed in claim 10 wherein the metal particles or piecesare selected from the group consisting of iron, aluminum, zinc, copper,and copper alloy."
